Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
09:20:11 Jan 14 2025,95,50,0,0,0
09:20:15 Jan 14 2025,94,52,0,0,0
09:20:19 Jan 14 2025,94,51,0,0,0
09:20:23 Jan 14 2025,93,50,0,0,0
09:20:27 Jan 14 2025,93,50,3,0,0
09:20:31 Jan 14 2025,93,50,2,0,0
09:20:35 Jan 14 2025,92,54,0,0,0
09:20:39 Jan 14 2025,92,56,0,0,0
09:20:43 Jan 14 2025,91,58,0,0,0
09:20:47 Jan 14 2025,88,54,0,0,0
09:20:51 Jan 14 2025,86,51,0,0,0
09:20:55 Jan 14 2025,94,49,0,0,0
09:20:59 Jan 14 2025,96,50,0,0,0
09:21:03 Jan 14 2025,99,50,0,0,0
09:21:07 Jan 14 2025,98,52,0,0,0
09:21:11 Jan 14 2025,97,55,0,0,0
09:21:15 Jan 14 2025,96,55,0,0,0
09:21:19 Jan 14 2025,96,53,0,0,0
09:21:23 Jan 14 2025,94,52,0,0,0
09:21:27 Jan 14 2025,92,50,0,0,0
09:21:31 Jan 14 2025,92,52,0,0,0
09:21:35 Jan 14 2025,96,52,0,0,0
09:21:39 Jan 14 2025,97,50,0,0,0
09:21:43 Jan 14 2025,97,50,0,0,0
09:21:47 Jan 14 2025,96,49,0,0,0
09:21:51 Jan 14 2025,95,49,0,0,0
09:21:55 Jan 14 2025,94,50,0,0,0
09:21:59 Jan 14 2025,94,51,0,0,0
09:22:03 Jan 14 2025,93,55,0,0,0
09:22:07 Jan 14 2025,93,58,0,0,0
09:22:11 Jan 14 2025,93,56,0,0,0
09:22:15 Jan 14 2025,91,52,0,0,0
09:22:19 Jan 14 2025,90,50,0,0,0
09:22:23 Jan 14 2025,95,52,0,0,0
09:22:27 Jan 14 2025,97,54,0,0,0
09:22:31 Jan 14 2025,98,53,0,0,0
09:22:35 Jan 14 2025,98,50,0,0,0
09:22:39 Jan 14 2025,98,49,0,0,0
09:22:43 Jan 14 2025,97,50,0,0,0
09:22:47 Jan 14 2025,97,50,0,0,0
09:22:51 Jan 14 2025,97,48,0,0,0
09:22:55 Jan 14 2025,96,51,0,0,0
09:22:59 Jan 14 2025,94,56,0,0,0
09:23:03 Jan 14 2025,91,52,0,0,0
09:23:07 Jan 14 2025,90,50,0,0,0
09:23:11 Jan 14 2025,90,50,0,0,0
09:23:15 Jan 14 2025,93,50,0,0,0
09:23:19 Jan 14 2025,96,50,0,0,0
09:23:23 Jan 14 2025,97,51,0,0,0
09:23:27 Jan 14 2025,96,51,0,0,0
09:23:31 Jan 14 2025,94,51,0,0,0
09:23:35 Jan 14 2025,92,52,0,0,0
09:23:39 Jan 14 2025,91,56,0,0,0
09:23:43 Jan 14 2025,91,56,0,0,0
09:23:47 Jan 14 2025,91,55,0,0,0
09:23:51 Jan 14 2025,89,52,0,0,0
09:23:55 Jan 14 2025,88,50,0,0,0
09:23:59 Jan 14 2025,92,49,0,0,0
09:24:03 Jan 14 2025,98,50,0,0,0
09:24:07 Jan 14 2025,99,50,0,0,0
09:24:11 Jan 14 2025,99,50,0,0,0
09:24:15 Jan 14 2025,98,50,0,0,0
09:24:19 Jan 14 2025,97,51,0,0,0
09:24:23 Jan 14 2025,96,52,0,0,0
09:24:27 Jan 14 2025,95,50,1,0,0
09:24:31 Jan 14 2025,95,50,0,0,0
09:24:35 Jan 14 2025,94,54,0,0,0
09:24:39 Jan 14 2025,94,57,0,0,0
09:24:43 Jan 14 2025,94,55,0,0,0
09:24:47 Jan 14 2025,94,53,0,0,0
09:24:51 Jan 14 2025,92,51,0,0,0
09:24:55 Jan 14 2025,91,50,0,0,0
09:24:59 Jan 14 2025,96,51,0,0,0
09:25:03 Jan 14 2025,99,52,0,0,0
09:25:07 Jan 14 2025,98,51,0,0,0
09:25:11 Jan 14 2025,97,51,0,0,0
09:25:15 Jan 14 2025,96,52,0,0,0
09:25:19 Jan 14 2025,95,53,0,0,0
09:25:23 Jan 14 2025,94,52,0,0,0
09:25:27 Jan 14 2025,92,51,0,0,0
09:25:31 Jan 14 2025,89,50,0,0,0
09:25:35 Jan 14 2025,91,50,0,0,0
09:25:39 Jan 14 2025,95,50,0,0,0
09:25:43 Jan 14 2025,96,50,0,0,0
09:25:47 Jan 14 2025,96,50,0,0,0
09:25:51 Jan 14 2025,94,51,0,0,0
09:25:55 Jan 14 2025,92,51,0,0,0
09:25:59 Jan 14 2025,91,51,0,0,0
09:26:03 Jan 14 2025,91,51,11,0,0
09:26:07 Jan 14 2025,90,52,17,0,0
09:26:11 Jan 14 2025,90,55,0,0,0
09:26:15 Jan 14 2025,89,59,0,0,0
09:26:19 Jan 14 2025,87,58,0,0,0
09:26:23 Jan 14 2025,86,55,0,0,0
09:26:27 Jan 14 2025,89,52,0,0,0
09:26:31 Jan 14 2025,98,50,0,0,0
09:26:35 Jan 14 2025,99,50,0,0,0
09:26:39 Jan 14 2025,99,50,0,0,0
09:26:43 Jan 14 2025,99,50,0,0,0
09:26:47 Jan 14 2025,98,50,0,0,0
09:26:51 Jan 14 2025,98,53,0,0,0
09:26:55 Jan 14 2025,97,55,0,0,0
09:26:59 Jan 14 2025,96,54,0,0,0
09:27:03 Jan 14 2025,95,52,0,0,0
09:27:07 Jan 14 2025,96,51,0,0,0
09:27:11 Jan 14 2025,95,52,0,0,0
09:27:15 Jan 14 2025,94,53,0,0,0
09:27:19 Jan 14 2025,93,53,0,0,0
09:27:23 Jan 14 2025,91,51,0,0,0
09:27:27 Jan 14 2025,89,50,0,0,0
09:27:31 Jan 14 2025,89,50,0,0,0
09:27:35 Jan 14 2025,93,50,0,0,0
09:27:39 Jan 14 2025,96,50,0,0,0
09:27:43 Jan 14 2025,96,50,0,0,0
09:27:47 Jan 14 2025,96,53,0,0,0
09:27:51 Jan 14 2025,95,58,0,0,0
09:27:55 Jan 14 2025,94,57,0,0,0
09:27:59 Jan 14 2025,93,56,0,0,0
09:28:03 Jan 14 2025,91,53,0,0,0
09:28:07 Jan 14 2025,92,52,0,0,0
09:28:11 Jan 14 2025,97,51,0,0,0
09:28:15 Jan 14 2025,97,49,0,0,0
09:28:19 Jan 14 2025,97,49,0,0,0
09:28:23 Jan 14 2025,97,50,0,0,0
09:28:27 Jan 14 2025,97,50,0,0,0
09:28:31 Jan 14 2025,96,53,0,0,0
09:28:35 Jan 14 2025,96,55,0,0,0
09:28:39 Jan 14 2025,96,52,0,0,0
09:28:43 Jan 14 2025,96,50,0,0,0
09:28:47 Jan 14 2025,95,50,0,0,0
09:28:51 Jan 14 2025,93,50,0,0,0
09:28:55 Jan 14 2025,93,50,0,0,0
09:28:59 Jan 14 2025,95,49,0,0,0
09:29:03 Jan 14 2025,98,52,0,0,0
09:29:07 Jan 14 2025,97,53,0,0,0
09:29:11 Jan 14 2025,95,52,0,0,0
09:29:15 Jan 14 2025,93,50,4,0,0
09:29:19 Jan 14 2025,93,51,0,0,0
09:29:23 Jan 14 2025,95,52,0,0,0
09:29:27 Jan 14 2025,96,52,2,0,0
09:29:31 Jan 14 2025,95,53,2,0,0
09:29:35 Jan 14 2025,94,52,1,0,0
09:29:39 Jan 14 2025,93,52,2,0,0
09:29:43 Jan 14 2025,93,50,0,0,0
09:29:47 Jan 14 2025,92,50,0,0,0
09:29:51 Jan 14 2025,88,49,0,0,0
09:29:55 Jan 14 2025,87,50,0,0,0
09:29:59 Jan 14 2025,86,50,1,0,0
09:30:03 Jan 14 2025,86,50,7,0,0
09:30:07 Jan 14 2025,89,55,0,0,0
09:30:11 Jan 14 2025,93,59,0,0,0
09:30:15 Jan 14 2025,92,57,0,0,0
09:30:19 Jan 14 2025,89,56,0,0,0
09:30:23 Jan 14 2025,88,55,0,0,0
09:30:27 Jan 14 2025,93,55,2,0,0
09:30:31 Jan 14 2025,96,55,0,0,0
09:30:35 Jan 14 2025,97,55,0,0,0
09:30:39 Jan 14 2025,98,54,0,0,0
09:30:43 Jan 14 2025,97,51,0,0,0
09:30:47 Jan 14 2025,97,49,0,0,0
09:30:51 Jan 14 2025,96,49,0,0,0
09:30:55 Jan 14 2025,97,52,0,0,0
09:30:59 Jan 14 2025,96,52,0,0,0
09:31:03 Jan 14 2025,92,51,0,0,0
09:31:07 Jan 14 2025,91,53,0,0,0
09:31:11 Jan 14 2025,92,54,0,0,0
09:31:15 Jan 14 2025,94,52,0,0,0
09:31:19 Jan 14 2025,94,51,0,0,0
09:31:23 Jan 14 2025,93,51,2,0,0
09:31:27 Jan 14 2025,92,52,3,0,0
09:31:31 Jan 14 2025,91,54,0,0,0
09:31:35 Jan 14 2025,91,54,0,0,0
09:31:39 Jan 14 2025,89,54,0,0,0
09:31:43 Jan 14 2025,87,51,0,0,0
09:31:47 Jan 14 2025,90,50,0,0,0
09:31:51 Jan 14 2025,96,50,0,0,0
09:31:55 Jan 14 2025,97,49,0,0,0
09:31:59 Jan 14 2025,97,49,0,0,0
09:32:03 Jan 14 2025,96,51,0,0,0
09:32:07 Jan 14 2025,95,53,0,0,0
09:32:11 Jan 14 2025,93,54,0,0,0
09:32:15 Jan 14 2025,91,54,0,0,0
09:32:19 Jan 14 2025,88,52,0,0,0
09:32:23 Jan 14 2025,91,51,0,0,0
09:32:27 Jan 14 2025,96,50,0,0,0
09:32:31 Jan 14 2025,96,49,0,0,0
09:32:35 Jan 14 2025,95,50,0,0,0
09:32:39 Jan 14 2025,94,50,0,0,0
09:32:43 Jan 14 2025,93,53,0,0,0
09:32:47 Jan 14 2025,93,57,0,0,0
09:32:51 Jan 14 2025,93,57,0,0,0
09:32:55 Jan 14 2025,92,50,0,0,0
09:32:59 Jan 14 2025,91,48,0,0,0
09:33:03 Jan 14 2025,90,47,0,0,0
09:33:07 Jan 14 2025,89,50,0,0,0
09:33:11 Jan 14 2025,94,50,0,0,0
09:33:15 Jan 14 2025,98,52,0,0,0
09:33:19 Jan 14 2025,98,51,0,0,0
09:33:23 Jan 14 2025,98,50,0,0,0
09:33:27 Jan 14 2025,97,50,0,0,0
09:33:31 Jan 14 2025,97,49,0,0,0
09:33:35 Jan 14 2025,96,53,0,0,0
09:33:39 Jan 14 2025,96,56,0,0,0
09:33:43 Jan 14 2025,95,55,0,0,0
09:33:47 Jan 14 2025,93,52,0,0,0
09:33:51 Jan 14 2025,90,52,0,0,0
09:33:55 Jan 14 2025,93,52,0,0,0
09:33:59 Jan 14 2025,98,50,0,0,0
09:34:03 Jan 14 2025,99,49,0,0,0
09:34:07 Jan 14 2025,98,50,0,0,0
09:34:11 Jan 14 2025,98,50,0,0,0
09:34:15 Jan 14 2025,97,50,0,0,0
09:34:19 Jan 14 2025,97,52,0,0,0
09:34:23 Jan 14 2025,96,51,0,0,0
09:34:27 Jan 14 2025,96,51,0,0,0
09:34:31 Jan 14 2025,96,54,0,0,0
09:34:35 Jan 14 2025,95,55,0,0,0
09:34:39 Jan 14 2025,92,52,0,0,0
09:34:43 Jan 14 2025,88,50,0,0,0
09:34:47 Jan 14 2025,90,49,0,0,0
09:34:51 Jan 14 2025,97,50,0,0,0
09:34:55 Jan 14 2025,97,50,0,0,0
09:34:59 Jan 14 2025,97,50,0,0,0
09:35:03 Jan 14 2025,95,50,0,0,0
09:35:07 Jan 14 2025,95,52,0,0,0
09:35:11 Jan 14 2025,95,55,0,0,0
09:35:15 Jan 14 2025,94,56,0,0,0
09:35:19 Jan 14 2025,93,54,0,0,0
09:35:23 Jan 14 2025,89,53,0,0,0
09:35:27 Jan 14 2025,87,52,0,0,0
09:35:31 Jan 14 2025,91,50,0,0,0
09:35:35 Jan 14 2025,97,49,0,0,0
09:35:39 Jan 14 2025,98,50,0,0,0
09:35:43 Jan 14 2025,98,50,0,0,0
09:35:47 Jan 14 2025,98,52,0,0,0
09:35:51 Jan 14 2025,97,53,0,0,0
09:35:55 Jan 14 2025,97,55,0,0,0
09:35:59 Jan 14 2025,95,53,0,0,0
09:36:03 Jan 14 2025,93,51,0,0,0
09:36:07 Jan 14 2025,91,50,0,0,0
09:36:11 Jan 14 2025,92,50,0,0,0
09:36:15 Jan 14 2025,92,52,0,0,0
09:36:19 Jan 14 2025,90,54,0,0,0
09:36:23 Jan 14 2025,90,55,0,0,0
09:36:27 Jan 14 2025,89,54,0,0,0
09:36:31 Jan 14 2025,88,51,0,0,0
09:36:35 Jan 14 2025,86,50,0,0,0
09:36:39 Jan 14 2025,84,50,0,0,0
09:36:43 Jan 14 2025,83,50,0,0,0
09:36:47 Jan 14 2025,91,50,0,0,0
09:36:51 Jan 14 2025,97,50,0,0,0
09:36:55 Jan 14 2025,98,50,0,0,0
09:36:59 Jan 14 2025,96,51,0,0,0
09:37:03 Jan 14 2025,95,51,0,0,0
09:37:07 Jan 14 2025,92,53,1,0,0
09:37:11 Jan 14 2025,90,57,0,0,0
09:37:15 Jan 14 2025,89,59,0,0,0
09:37:19 Jan 14 2025,89,57,0,0,0
09:37:23 Jan 14 2025,87,53,0,0,0
09:37:27 Jan 14 2025,83,50,0,0,0
09:37:31 Jan 14 2025,83,49,0,0,0
09:37:35 Jan 14 2025,94,50,0,0,0
09:37:39 Jan 14 2025,98,50,0,0,0
09:37:43 Jan 14 2025,98,49,0,0,0
09:37:47 Jan 14 2025,95,51,0,0,0
09:37:51 Jan 14 2025,93,52,0,0,0
09:37:55 Jan 14 2025,94,54,0,0,0
09:37:59 Jan 14 2025,96,55,0,0,0
09:38:03 Jan 14 2025,96,55,0,0,0
09:38:07 Jan 14 2025,93,53,0,0,0
09:38:11 Jan 14 2025,90,50,0,0,0
09:38:15 Jan 14 2025,85,49,0,0,0
09:38:19 Jan 14 2025,86,50,0,0,0
09:38:23 Jan 14 2025,92,50,0,0,0
09:38:27 Jan 14 2025,96,50,0,0,0
09:38:31 Jan 14 2025,97,50,0,0,0
09:38:35 Jan 14 2025,94,50,0,0,0
09:38:39 Jan 14 2025,93,55,0,0,0
09:38:43 Jan 14 2025,95,60,0,0,0
09:38:47 Jan 14 2025,95,59,0,0,0
09:38:51 Jan 14 2025,95,54,0,0,0
09:38:55 Jan 14 2025,93,51,0,0,0
09:38:59 Jan 14 2025,90,49,0,0,0
09:39:03 Jan 14 2025,92,50,0,0,0
09:39:07 Jan 14 2025,96,50,0,0,0
09:39:11 Jan 14 2025,97,49,0,0,0
09:39:15 Jan 14 2025,94,50,0,0,0
09:39:19 Jan 14 2025,93,50,0,0,0
09:39:23 Jan 14 2025,95,50,0,0,0
09:39:27 Jan 14 2025,96,53,0,0,0
09:39:31 Jan 14 2025,95,58,0,0,0
09:39:35 Jan 14 2025,95,59,0,0,0
09:39:39 Jan 14 2025,94,56,0,0,0
09:39:43 Jan 14 2025,92,52,0,0,0
09:39:47 Jan 14 2025,89,50,0,0,0
09:39:51 Jan 14 2025,86,50,0,0,0
09:39:55 Jan 14 2025,92,50,0,0,0
09:39:59 Jan 14 2025,97,50,0,0,0
09:40:03 Jan 14 2025,98,51,0,0,0
09:40:07 Jan 14 2025,97,52,0,0,0
09:40:11 Jan 14 2025,96,54,0,0,0
09:40:15 Jan 14 2025,97,55,0,0,0
09:40:19 Jan 14 2025,96,54,0,0,0
09:40:23 Jan 14 2025,94,52,0,0,0
09:40:27 Jan 14 2025,89,49,0,0,0
09:40:31 Jan 14 2025,88,50,1,0,0
09:40:35 Jan 14 2025,93,50,0,0,0
09:40:39 Jan 14 2025,96,50,0,0,0
09:40:43 Jan 14 2025,94,50,0,0,0
09:40:47 Jan 14 2025,91,50,0,0,0
09:40:51 Jan 14 2025,91,54,0,0,0
09:40:55 Jan 14 2025,92,57,0,0,0
09:40:59 Jan 14 2025,93,57,0,0,0
09:41:03 Jan 14 2025,92,56,0,0,0
09:41:07 Jan 14 2025,90,55,0,0,0
09:41:11 Jan 14 2025,87,54,0,0,0
09:41:15 Jan 14 2025,85,51,0,0,0
09:41:19 Jan 14 2025,90,49,0,0,0
09:41:23 Jan 14 2025,96,49,0,0,0
09:41:27 Jan 14 2025,98,50,0,0,0
09:41:31 Jan 14 2025,98,50,0,0,0
09:41:35 Jan 14 2025,96,51,0,0,0
09:41:39 Jan 14 2025,94,51,0,0,0
09:41:43 Jan 14 2025,95,49,0,0,0
09:41:47 Jan 14 2025,95,52,0,0,0
09:41:51 Jan 14 2025,95,57,0,0,0
09:41:55 Jan 14 2025,94,61,0,0,0
09:41:59 Jan 14 2025,93,58,0,0,0
09:42:03 Jan 14 2025,92,55,0,0,0
09:42:07 Jan 14 2025,89,51,0,0,0
09:42:11 Jan 14 2025,91,49,0,0,0
09:42:15 Jan 14 2025,97,50,0,0,0
09:42:19 Jan 14 2025,98,50,0,0,0
09:42:23 Jan 14 2025,98,50,0,0,0
09:42:27 Jan 14 2025,97,50,0,0,0
09:42:31 Jan 14 2025,96,54,0,0,0
09:42:35 Jan 14 2025,97,57,0,0,0
09:42:39 Jan 14 2025,96,56,0,0,0
09:42:43 Jan 14 2025,94,53,0,0,0
09:42:47 Jan 14 2025,91,50,0,0,0
09:42:51 Jan 14 2025,89,49,0,0,0
09:42:55 Jan 14 2025,92,49,0,0,0
09:42:59 Jan 14 2025,96,50,0,0,0
09:43:03 Jan 14 2025,95,50,0,0,0
09:43:07 Jan 14 2025,94,50,0,0,0
09:43:11 Jan 14 2025,92,54,0,0,0
09:43:15 Jan 14 2025,91,60,0,0,0
09:43:19 Jan 14 2025,91,58,0,0,0
09:43:23 Jan 14 2025,90,56,0,0,0
09:43:27 Jan 14 2025,88,55,0,0,0
09:43:31 Jan 14 2025,86,54,0,0,0
09:43:35 Jan 14 2025,89,51,0,0,0
09:43:39 Jan 14 2025,97,49,0,0,0
09:43:43 Jan 14 2025,98,50,0,0,0
09:43:47 Jan 14 2025,98,50,0,0,0
09:43:51 Jan 14 2025,98,51,0,0,0
09:43:55 Jan 14 2025,97,54,0,0,0
09:43:59 Jan 14 2025,97,56,0,0,0
09:44:03 Jan 14 2025,96,52,0,0,0
09:44:07 Jan 14 2025,94,50,0,0,0
09:44:11 Jan 14 2025,93,50,0,0,0
09:44:15 Jan 14 2025,95,50,0,0,0
09:44:19 Jan 14 2025,96,52,0,0,0
09:44:23 Jan 14 2025,96,55,0,0,0
09:44:27 Jan 14 2025,96,56,0,0,0
09:44:31 Jan 14 2025,95,51,0,0,0
09:44:35 Jan 14 2025,93,50,0,0,0
09:44:39 Jan 14 2025,92,50,0,0,0
09:44:43 Jan 14 2025,92,50,0,0,0
09:44:47 Jan 14 2025,96,50,0,0,0
09:44:51 Jan 14 2025,97,50,0,0,0
09:44:55 Jan 14 2025,96,50,0,0,0
09:44:59 Jan 14 2025,95,50,0,0,0
09:45:03 Jan 14 2025,95,50,6,0,0
09:45:07 Jan 14 2025,95,50,9,0,0
09:45:11 Jan 14 2025,95,50,0,0,0
09:45:15 Jan 14 2025,94,54,0,0,0
09:45:19 Jan 14 2025,93,59,0,0,0
09:45:23 Jan 14 2025,89,58,0,0,0
09:45:27 Jan 14 2025,86,53,0,0,0
09:45:31 Jan 14 2025,92,50,0,0,0
09:45:35 Jan 14 2025,98,49,0,0,0
09:45:39 Jan 14 2025,99,50,0,0,0
09:45:43 Jan 14 2025,99,50,0,0,0
09:45:47 Jan 14 2025,98,50,0,0,0
09:45:51 Jan 14 2025,97,52,0,0,0
09:45:55 Jan 14 2025,96,56,0,0,0
09:45:59 Jan 14 2025,96,56,0,0,0
09:46:03 Jan 14 2025,95,54,0,0,0
09:46:07 Jan 14 2025,92,51,0,0,0
09:46:11 Jan 14 2025,92,50,0,0,0
09:46:15 Jan 14 2025,94,49,0,0,0
09:46:19 Jan 14 2025,96,50,0,0,0
09:46:23 Jan 14 2025,97,50,0,0,0
09:46:27 Jan 14 2025,97,53,0,0,0
09:46:31 Jan 14 2025,97,55,0,0,0
09:46:35 Jan 14 2025,96,52,0,0,0
09:46:39 Jan 14 2025,95,50,0,0,0
09:46:43 Jan 14 2025,95,49,0,0,0
09:46:47 Jan 14 2025,95,50,0,0,0
09:46:51 Jan 14 2025,97,50,0,0,0
09:46:55 Jan 14 2025,97,50,0,0,0
09:46:59 Jan 14 2025,97,50,0,0,0
09:47:03 Jan 14 2025,96,52,0,0,0
09:47:07 Jan 14 2025,95,56,0,0,0
09:47:11 Jan 14 2025,95,56,0,0,0
09:47:15 Jan 14 2025,95,55,0,0,0
09:47:19 Jan 14 2025,94,53,0,0,0
09:47:23 Jan 14 2025,89,50,0,0,0
09:47:27 Jan 14 2025,91,49,0,0,0
09:47:31 Jan 14 2025,97,50,0,0,0
09:47:35 Jan 14 2025,99,50,0,0,0
09:47:39 Jan 14 2025,98,50,0,0,0
09:47:43 Jan 14 2025,98,50,0,0,0
09:47:47 Jan 14 2025,97,50,0,0,0
09:47:51 Jan 14 2025,97,50,0,0,0
09:47:55 Jan 14 2025,96,50,0,0,0
09:47:59 Jan 14 2025,96,50,0,0,0
09:48:03 Jan 14 2025,95,52,0,0,0
09:48:07 Jan 14 2025,95,60,0,0,0
09:48:11 Jan 14 2025,95,62,0,0,0
09:48:15 Jan 14 2025,95,60,0,0,0
09:48:19 Jan 14 2025,93,56,0,0,0
09:48:23 Jan 14 2025,89,52,0,0,0
09:48:27 Jan 14 2025,94,50,0,0,0
09:48:31 Jan 14 2025,98,50,0,0,0
09:48:35 Jan 14 2025,99,50,0,0,0
09:48:39 Jan 14 2025,99,50,0,0,0
09:48:43 Jan 14 2025,98,52,0,0,0
09:48:47 Jan 14 2025,97,55,0,0,0
09:48:51 Jan 14 2025,97,56,0,0,0
09:48:55 Jan 14 2025,96,51,0,0,0
09:48:59 Jan 14 2025,96,50,0,0,0
09:49:03 Jan 14 2025,96,49,0,0,0
09:49:07 Jan 14 2025,96,50,0,0,0
09:49:11 Jan 14 2025,96,50,0,0,0
09:49:15 Jan 14 2025,95,50,0,0,0
09:49:19 Jan 14 2025,94,52,0,0,0
09:49:23 Jan 14 2025,94,56,0,0,0
09:49:27 Jan 14 2025,94,57,0,0,0
09:49:31 Jan 14 2025,94,54,0,0,0
09:49:35 Jan 14 2025,93,50,0,0,0
09:49:39 Jan 14 2025,91,49,0,0,0
09:49:43 Jan 14 2025,95,50,0,0,0
09:49:47 Jan 14 2025,98,50,0,0,0
09:49:51 Jan 14 2025,99,50,0,0,0
09:49:55 Jan 14 2025,98,50,0,0,0
09:49:59 Jan 14 2025,97,50,0,0,0
09:50:03 Jan 14 2025,97,50,0,0,0
09:50:07 Jan 14 2025,97,50,0,0,0
09:50:11 Jan 14 2025,96,50,0,0,0
09:50:15 Jan 14 2025,95,52,0,0,0
09:50:19 Jan 14 2025,94,52,0,0,0
09:50:23 Jan 14 2025,93,52,0,0,0
09:50:27 Jan 14 2025,94,50,0,0,0
09:50:31 Jan 14 2025,94,50,7,0,0
09:50:35 Jan 14 2025,94,53,2,0,0
09:50:39 Jan 14 2025,93,61,1,0,0
09:50:43 Jan 14 2025,92,66,0,0,0
09:50:47 Jan 14 2025,92,66,0,0,0
09:50:51 Jan 14 2025,89,65,0,0,0
09:50:55 Jan 14 2025,88,66,4,0,0
09:50:59 Jan 14 2025,88,66,3,0,0
09:51:03 Jan 14 2025,92,62,5,0,0
09:51:07 Jan 14 2025,97,55,0,0,0
09:51:11 Jan 14 2025,97,51,0,0,0
09:51:15 Jan 14 2025,97,51,0,0,0
09:51:19 Jan 14 2025,97,53,0,0,0
09:51:23 Jan 14 2025,96,56,1,0,0
09:51:27 Jan 14 2025,96,56,0,0,0
09:51:31 Jan 14 2025,96,56,0,0,0
09:51:35 Jan 14 2025,96,51,12,0,0
09:51:39 Jan 14 2025,96,51,7,0,0
09:51:43 Jan 14 2025,96,52,0,0,0
09:51:47 Jan 14 2025,95,52,0,0,0
09:51:51 Jan 14 2025,95,53,0,0,0
09:51:55 Jan 14 2025,95,52,0,0,0
09:51:59 Jan 14 2025,95,53,0,0,0
09:52:03 Jan 14 2025,95,54,0,0,0
09:52:07 Jan 14 2025,95,55,0,0,0
09:52:11 Jan 14 2025,95,53,0,0,0
09:52:15 Jan 14 2025,94,51,0,0,0
09:52:19 Jan 14 2025,94,51,0,0,0
09:52:23 Jan 14 2025,94,52,0,0,0
09:52:27 Jan 14 2025,94,54,0,0,0
09:52:31 Jan 14 2025,93,54,0,0,0
09:52:35 Jan 14 2025,92,53,0,0,0
09:52:39 Jan 14 2025,91,52,0,0,0
09:52:43 Jan 14 2025,92,53,0,0,0
09:52:47 Jan 14 2025,94,53,0,0,0
09:52:51 Jan 14 2025,94,51,0,0,0
09:52:55 Jan 14 2025,94,50,0,0,0
09:52:59 Jan 14 2025,92,54,0,0,0
09:53:03 Jan 14 2025,93,55,0,0,0
09:53:07 Jan 14 2025,93,54,0,0,0
09:53:11 Jan 14 2025,91,54,0,0,0
09:53:15 Jan 14 2025,90,54,0,0,0
09:53:19 Jan 14 2025,90,54,0,0,0
09:53:23 Jan 14 2025,93,53,0,0,0
09:53:27 Jan 14 2025,95,53,0,0,0
09:53:31 Jan 14 2025,95,53,0,0,0
09:53:35 Jan 14 2025,94,53,0,0,0
09:53:39 Jan 14 2025,92,51,0,0,0
09:53:43 Jan 14 2025,92,49,0,0,0
09:53:47 Jan 14 2025,91,50,0,0,0
09:53:51 Jan 14 2025,91,53,0,0,0
09:53:55 Jan 14 2025,91,55,0,0,0
09:53:59 Jan 14 2025,91,54,0,0,0
09:54:03 Jan 14 2025,91,52,0,0,0
09:54:07 Jan 14 2025,89,50,0,0,0
09:54:11 Jan 14 2025,88,50,0,0,0
09:54:15 Jan 14 2025,91,50,0,0,0
09:54:19 Jan 14 2025,97,49,0,0,0
09:54:23 Jan 14 2025,97,49,0,0,0
09:54:27 Jan 14 2025,96,52,0,0,0
09:54:31 Jan 14 2025,96,54,0,0,0
09:54:35 Jan 14 2025,95,54,0,0,0
09:54:39 Jan 14 2025,94,53,0,0,0
09:54:43 Jan 14 2025,91,53,0,0,0
09:54:47 Jan 14 2025,90,52,0,0,0
09:54:51 Jan 14 2025,91,51,0,0,0
09:54:55 Jan 14 2025,96,49,0,0,0
09:54:59 Jan 14 2025,96,50,0,0,0
09:55:03 Jan 14 2025,96,50,0,0,0
09:55:07 Jan 14 2025,93,52,0,0,0
09:55:11 Jan 14 2025,93,55,4,0,0
09:55:15 Jan 14 2025,93,55,7,0,0
09:55:19 Jan 14 2025,92,58,5,0,0
09:55:23 Jan 14 2025,92,62,4,0,0
09:55:27 Jan 14 2025,90,60,0,0,0
09:55:31 Jan 14 2025,90,57,0,0,0
09:55:35 Jan 14 2025,95,54,0,0,0
09:55:39 Jan 14 2025,98,52,0,0,0
09:55:43 Jan 14 2025,98,52,0,0,0
09:55:47 Jan 14 2025,97,50,0,0,0
09:55:51 Jan 14 2025,96,50,0,0,0
09:55:55 Jan 14 2025,94,50,0,0,0
09:55:59 Jan 14 2025,93,50,0,0,0
09:56:03 Jan 14 2025,91,52,0,0,0
09:56:07 Jan 14 2025,90,53,0,0,0
09:56:11 Jan 14 2025,89,53,0,0,0
09:56:15 Jan 14 2025,91,52,0,0,0
09:56:19 Jan 14 2025,92,51,0,0,0
09:56:23 Jan 14 2025,92,52,3,0,0
09:56:27 Jan 14 2025,92,54,1,0,0
09:56:31 Jan 14 2025,91,56,0,0,0
09:56:35 Jan 14 2025,89,57,0,0,0
09:56:39 Jan 14 2025,87,58,0,0,0
09:56:43 Jan 14 2025,88,57,0,0,0
09:56:47 Jan 14 2025,91,56,0,0,0
09:56:51 Jan 14 2025,93,55,0,0,0
09:56:55 Jan 14 2025,93,55,1,0,0
09:56:59 Jan 14 2025,94,54,0,0,0
09:57:03 Jan 14 2025,94,53,0,0,0
09:57:07 Jan 14 2025,93,52,0,0,0
09:57:11 Jan 14 2025,93,50,0,0,0
09:57:15 Jan 14 2025,93,49,0,0,0
09:57:19 Jan 14 2025,93,51,0,0,0
